timestamp,config_name,gpu_freq_mhz,cpu_freq_mhz,target_gpu_freq_mhz,target_cpu_freq_mhz,workload,prompt_length,output_length,repeat,ttft_ms,tpot_ms,total_time_ms,output_tokens,tokens_per_second,model,runtime
2026-05-13T05:20:32.060578,GPU918_CPU1497,918,1497,918,1497,short_long,128,256,2,135.5598180089146,135.93024779567676,34798.4163868241,256,7.356656612021303,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:20:55.613101,GPU918_CPU1497,918,1497,918,1497,medium_medium,512,128,0,5743.874154984951,140.21687103090736,23551.76441790536,128,5.434836971394265,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:21:13.544020,GPU918_CPU1497,918,1497,918,1497,medium_medium,512,128,1,142.61371898464859,140.0563133216837,17930.138495983556,128,7.138818254453119,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:21:13.686440,GPU918_CPU1497,918,1497,918,1497,medium_medium,512,128,2,141.8482840526849,141.8482840526849,141.8482840526849,0,0.0,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:21:40.244630,GPU918_CPU1497,918,1497,918,1497,long_medium,1024,128,0,7644.6269219741225,148.91702557481298,26557.442475808784,128,4.819741212528104,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:21:40.395564,GPU918_CPU1497,918,1497,918,1497,long_medium,1024,128,1,150.3677738364786,150.3677738364786,150.3677738364786,0,0.0,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:21:59.503434,GPU918_CPU1497,918,1497,918,1497,long_medium,1024,128,2,150.09741112589836,149.26455434646428,19107.057663146406,128,6.699095290160019,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:23:20.197398,GPU918_CPU1497,918,1497,918,1497,long_long,1024,512,0,151.0966490022838,157.61353971196044,80692.98908184282,512,6.345036983085411,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:23:20.349160,GPU918_CPU1497,918,1497,918,1497,long_long,1024,512,1,151.16579900495708,151.16579900495708,151.16579900495708,0,0.0,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:24:28.932387,GPU918_CPU1497,918,1497,918,1497,long_long,1024,512,2,152.11410308256745,156.2213696501041,68582.37749803811,438,6.386480258905133,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:24:47.838918,GPU918_CPU2201,918,2201,918,2201,short_short,128,64,0,100.04871292039752,99.19645615838586,6349.5556560810655,64,10.07944547091358,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:24:54.190108,GPU918_CPU2201,918,2201,918,2201,short_short,128,64,1,99.54321710392833,99.22037769611629,6350.5578259937465,64,10.077854852063357,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:25:00.531845,GPU918_CPU2201,918,2201,918,2201,short_short,128,64,2,99.72420404665172,99.0673799681226,6341.09982685186,64,10.09288636791164,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:25:26.351280,GPU918_CPU2201,918,2201,918,2201,short_long,128,256,0,99.50817399658263,100.85792287855463,25818.722788011655,256,9.915285202212553,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:25:52.080448,GPU918_CPU2201,918,2201,918,2201,short_long,128,256,1,100.16364604234695,100.501557757311,25728.513250127435,256,9.950050261793965,Phi-3-mini-Q4,llama.cpp-0.3.22
